field,acronym,gse,expansion,id,verified,acronym_attested,how
Treatment,HAART,GSE23879,"Antiretroviral Therapy, Highly Active",D023241,True,False,expansion_in_gse
Treatment,HAART,GSE53527,"Antiretroviral Therapy, Highly Active",D023241,True,False,expansion_in_gse
Treatment,E2F1,GSE50051,E2F1 Transcription Factor,D050687,False,True,unsupported
Treatment,RAS,GSE50051,ras Proteins,D018631,False,True,unsupported
Treatment,OCT4,GSE95608,"OCT4, SOX2, KLF4, MYC",ART-X-01861,True,False,expansion_in_gse
Treatment,siRNA,GSE86435,"RNA, Small Interfering",D034741,False,False,unsupported
Treatment,siRNA,GSE50588,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE8565,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE66475,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE33616,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE56715,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE61277,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE61272,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE37243,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,siRNA,GSE86433,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,AP,GSE214455,minus AP,OOV-X-18024AEAAE,False,False,unsupported
Treatment,ART,GSE30310,"Antiretroviral Therapy, Highly Active",D023241,False,True,unsupported
Treatment,ART,GSE77939,"Antiretroviral Therapy, Highly Active",D023241,False,True,unsupported
Treatment,ART,GSE137438,"Antiretroviral Therapy, Highly Active",D023241,True,False,expansion_tokens_in_gse
Treatment,ART,GSE128296,"Antiretroviral Therapy, Highly Active",D023241,False,True,unsupported
Treatment,HC,GSE97075,Not Specified,,False,True,unsupported
Treatment,HC,GSE14655,Not Specified,,False,True,unsupported
Treatment,HC,GSE224705,Not Specified,,False,True,unsupported
Treatment,IL18,GSE25742,Interleukin-18,D020382,True,False,expansion_in_gse
Treatment,IL33,GSE25742,Interleukin-33,D000067596,True,False,expansion_in_gse
Treatment,IL33,GSE153486,Interleukin-33,D000067596,True,False,expansion_in_gse
Treatment,RC,GSE80067,Not Specified,,False,True,unsupported
Treatment,Wnt3A,GSE14107,Wnt3A Protein,D060509,False,True,unsupported
Treatment,Wnt3A,GSE67571,Wnt3A Protein,D060509,False,True,unsupported
Treatment,TFV,GSE138723,Tenofovir,D000068698,True,False,expansion_in_gse
Treatment,NTC,GSE148242,Not Specified,,False,True,unsupported
Treatment,NTC,GSE72258,Not Specified,,False,False,unsupported
Treatment,HMGB1,GSE47616,HMGB1 Protein,D024243,False,False,unsupported
Treatment,WN,GSE112384,withanone (WN) 1µM,ART-X-03953,True,False,expansion_tokens_in_gse
Treatment,shRNA,GSE99796,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,shRNA,GSE61497,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,shRNA,GSE41459,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,shRNA,GSE86594,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,shRNA,GSE15102,"RNA, Small Interfering",D034741,True,False,expansion_in_gse
Treatment,TCDD,GSE101464,Polychlorinated Dibenzodioxins,D000072317,True,False,expansion_in_gse
Treatment,TCDD,GSE75133,Polychlorinated Dibenzodioxins,D000072317,True,False,expansion_in_gse
Treatment,TCDD,GSE109576,Polychlorinated Dibenzodioxins,D000072317,True,False,expansion_in_gse
Treatment,IL6,GSE68164,Interleukin-6,D015850,True,False,expansion_in_gse
Treatment,IL6,GSE68165,Interleukin-6,D015850,True,False,expansion_in_gse
Treatment,CHOP,GSE74266,Transcription Factor CHOP,D051742,False,False,unsupported
Treatment,CHOP,GSE64085,Transcription Factor CHOP,D051742,False,False,unsupported
Treatment,CHOP,GSE46888,Transcription Factor CHOP,D051742,False,False,unsupported
Treatment,CHOP,GSE64083,Transcription Factor CHOP,D051742,False,False,unsupported
Treatment,CHOP,GSE110548,Transcription Factor CHOP,D051742,False,False,unsupported
Treatment,GLI1,GSE1434,Zinc Finger Protein GLI1,D000071676,False,True,unsupported
Treatment,GLI2,GSE1434,Zinc Finger Protein Gli2,D000075746,False,True,unsupported
Treatment,TNF,GSE106080,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE65707,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE10108,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE28995,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE69050,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE15205,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE129484,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE56681,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE207390,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE179478,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE18893,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE216614,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE134209,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE93720,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE136439,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE10106,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE32975,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,TNF,GSE156116,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE22807,Tumor Necrosis Factor-alpha,D014409,True,False,expansion_in_gse
Treatment,TNF,GSE13837,Tumor Necrosis Factor-alpha,D014409,False,True,unsupported
Treatment,CTL,GSE216614,Not Specified,,False,True,unsupported
Treatment,CTL,GSE74725,Not Specified,,False,False,unsupported
Treatment,CTL,GSE59630,Not Specified,,False,False,unsupported
Treatment,IGF1,GSE65398,Insulin-Like Growth Factor I,D007334,True,False,expansion_tokens_in_gse
Treatment,COMB,GSE66087,shBRG1_COMB,ART-X-04854,False,False,unsupported
Treatment,FCS,GSE87797,10% FCS,OOV-X-951BEA1F16,False,True,unsupported
Treatment,CON,GSE34639,Not Specified,,False,False,unsupported
Treatment,SQ,GSE211839,TRI SQ,ART-X-05311,True,False,expansion_in_gse
Treatment,PGE2,GSE74056,Dinoprostone,D015232,True,False,expansion_in_gse
Treatment,PGE2,GSE63659,Dinoprostone,D015232,True,False,expansion_in_gse
Treatment,PGE2,GSE14465,Dinoprostone,D015232,True,False,expansion_in_gse
Treatment,FSH,GSE86427,Follicle Stimulating Hormone,D005640,True,False,expansion_in_gse
Treatment,VEGF,GSE3891,Vascular Endothelial Growth Factor A,D042461,False,False,unsupported
Treatment,VEGF,GSE18913,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE10778,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE71967,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE22695,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE17777,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE49426,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE15464,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE48841,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,VEGF,GSE19098,Vascular Endothelial Growth Factor A,D042461,True,False,expansion_in_gse
Treatment,ZFPC,GSE127821,ZFPC for 24 hours,OOV-X-5F9E700726,False,False,unsupported
Treatment,NGF,GSE142823,Nerve Growth Factor,D020932,False,True,unsupported
Treatment,NGF,GSE121261,Nerve Growth Factor,D020932,True,False,expansion_in_gse
Treatment,RCD,GSE216574,Not Specified,,False,False,unsupported
Treatment,HIIT,GSE109657,Exercise Therapy,D005081,False,True,unsupported
Treatment,HIV,GSE69589,"Receptors, HIV",D015728,False,True,unsupported
Treatment,AraC,GSE181792,Cytarabine,D003561,False,True,unsupported
Treatment,OOS,GSE75174,Not Specified,,False,True,unsupported
Treatment,ARAC,GSE181792,Cytarabine,D003561,False,True,unsupported
Treatment,CTRL,GSE46268,Not Specified,,False,True,unsupported
Treatment,CTRL,GSE100784,Not Specified,,False,False,unsupported
Treatment,CTRL,GSE149490,Not Specified,,False,False,unsupported
Treatment,IL10,GSE124105,Interleukin-10,D016753,True,False,expansion_in_gse
Treatment,BDNF,GSE142823,Brain-Derived Neurotrophic Factor,D019208,True,False,expansion_in_gse
Treatment,BDNF,GSE9169,Brain-Derived Neurotrophic Factor,D019208,True,False,expansion_in_gse
Treatment,OTX,GSE70263,Otx Transcription Factors,D051857,False,False,unsupported
Treatment,ACTH,GSE150775,Adrenocorticotropic Hormone,D000324,True,False,expansion_in_gse
Treatment,uRBC,GSE144826,uRBC stimulation,ART-X-08266,False,True,unsupported
Treatment,WNT5A,GSE109859,WNT5A/PEG-SOD,ART-X-08370,True,False,expansion_in_gse
Treatment,GATA3,GSE71752,GATA3 Transcription Factor,D050990,True,False,expansion_tokens_in_gse
Treatment,GATA3,GSE24249,GATA3 Transcription Factor,D050990,True,False,expansion_in_gse
Treatment,NoVAP,GSE30385,Not Specified,,False,False,unsupported
Treatment,LHRH,GSE5377,Gonadotropin-Releasing Hormone,D007987,False,False,unsupported
Treatment,CXCR4,GSE76519,"Receptors, CXCR4",D019718,False,False,unsupported
Treatment,CXCR4,GSE76520,"Receptors, CXCR4",D019718,False,False,unsupported
Treatment,CXCR4,GSE76518,"Receptors, CXCR4",D019718,False,False,unsupported
Treatment,CXCR4,GSE76516,"Receptors, CXCR4",D019718,False,False,unsupported
Treatment,AXL,GSE76519,Axl Receptor Tyrosine Kinase,D000094963,False,False,unsupported
Treatment,AXL,GSE76518,Axl Receptor Tyrosine Kinase,D000094963,False,False,unsupported
Treatment,AXL,GSE76520,Axl Receptor Tyrosine Kinase,D000094963,False,False,unsupported
Treatment,AXL,GSE76516,Axl Receptor Tyrosine Kinase,D000094963,False,False,unsupported
Treatment,SMAD4,GSE76519,Smad4 Protein,D051901,False,False,unsupported
Treatment,SMAD4,GSE76518,Smad4 Protein,D051901,False,False,unsupported
Treatment,SMAD4,GSE76516,Smad4 Protein,D051901,False,False,unsupported
Treatment,SMAD4,GSE76520,Smad4 Protein,D051901,False,False,unsupported
Treatment,CDH1,GSE76518,Cdh1 Proteins,D064200,False,False,unsupported
Treatment,CDH1,GSE76519,Cdh1 Proteins,D064200,False,False,unsupported
Treatment,CDH1,GSE76520,Cdh1 Proteins,D064200,False,False,unsupported
Treatment,CDH1,GSE76516,Cadherin Related Proteins,D000070585,False,False,unsupported
Treatment,ERG,GSE14595,Transcriptional Regulator ERG,D000071230,False,True,unsupported
Treatment,ERG,GSE76516,Transcriptional Regulator ERG,D000071230,False,False,unsupported
Treatment,SMAD2,GSE76518,Smad2 Protein,D051899,False,False,unsupported
Treatment,SMAD2,GSE76516,Smad2 Protein,D051899,False,False,unsupported
Treatment,MTOR,GSE76518,Mechanistic Target of Rapamycin Complex 1,D000076222,False,False,unsupported
Treatment,MTOR,GSE76516,Mechanistic Target of Rapamycin Complex 1,D000076222,False,False,unsupported
Treatment,SMAD3,GSE186001,Smad3 Protein,D051900,False,True,unsupported
Treatment,SMAD3,GSE76518,Smad3 Protein,D051900,False,False,unsupported
Treatment,PTEN,GSE83744,PTEN Phosphohydrolase,D051059,False,False,unsupported
Treatment,DCAF8,GSE83744,DCAF8_p.R559P,ART-X-22076,False,False,unsupported
Treatment,GRB7,GSE83744,GRB7 Adaptor Protein,D051382,False,False,unsupported
Treatment,CD40,GSE49628,CD40 Ligand,D023201,False,True,unsupported
Treatment,CD40,GSE83744,CD40 Ligand,D023201,False,False,unsupported
Treatment,noDOX,GSE165929,Not Specified,,False,False,unsupported
Treatment,GATA4,GSE100712,GATA4 Transcription Factor,D050991,True,False,expansion_tokens_in_gse
Treatment,GATA4,GSE100711,GATA4 Transcription Factor,D050991,True,False,expansion_tokens_in_gse
Treatment,APAP,GSE136059,Acetaminophen,D000082,False,False,unsupported
Treatment,APAP,GSE74000,Acetaminophen,D000082,True,False,expansion_in_gse
Treatment,noHRT,GSE7008,Not Specified,,False,False,unsupported
Treatment,LTB4,GSE11199,Leukotriene B4,D007975,False,False,unsupported
Treatment,LTB4,GSE24869,Leukotriene B4,D007975,True,False,expansion_in_gse
Treatment,LTB4,GSE9332,Leukotriene B4,D007975,True,False,expansion_in_gse
Treatment,FK413,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK416,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK423,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK443,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK457,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK506,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK461,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK467,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK473,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK543,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK549,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK586,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK628,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK653,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK669,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK699,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK697,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK776,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK907,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,FK938,GSE196772,Tacrolimus,D016559,True,False,expansion_in_gse
Treatment,ADM,GSE94354,Adrenomedullin,D053607,False,True,unsupported
Treatment,TWEAK,GSE41828,Cytokine TWEAK,D000074049,True,False,expansion_tokens_in_gse
Treatment,MEK,GSE112282,Mitogen-Activated Protein Kinase Kinases,D020929,False,True,unsupported
Treatment,SHAM,GSE77907,Not Specified,,False,False,unsupported
Treatment,SHAM,GSE77908,Not Specified,,False,False,unsupported
Treatment,SHAM,GSE77906,Not Specified,,False,False,unsupported
Treatment,ROT1D,GSE232310,ROT1D - recent onsite of T1D,OOV-X-5F86A322C0,True,False,expansion_tokens_in_gse
Treatment,IKKB,GSE18047,I-kappa B Kinase,D051550,False,True,unsupported
Treatment,hCG,GSE18557,Chorionic Gonadotropin,D006063,True,False,expansion_in_gse
Treatment,IVIG,GSE16797,"Immunoglobulins, Intravenous",D016756,True,False,expansion_in_gse
Treatment,IVIG,GSE48498,"Immunoglobulins, Intravenous",D016756,True,False,expansion_in_gse
Treatment,MSX1,GSE9339,MSX1 Transcription Factor,D051957,True,False,expansion_tokens_in_gse
Treatment,pH1N1,GSE31518,pH1N1 infection,ART-X-28495,True,False,expansion_in_gse
Treatment,CD40L,GSE10316,CD40 Ligand,D023201,True,False,expansion_in_gse
Treatment,siGA,GSE108407,"Immunoglobulin A, Secretory",D007071,True,False,expansion_in_gse
Treatment,CTLA4,GSE102234,"UPN727, CTLA4 treated Pt9092010 plasma",ART-X-28903,True,False,expansion_tokens_in_gse
Treatment,IL1RA,GSE52724,RO1037+IL1RA plasma,ART-X-29028,True,False,expansion_tokens_in_gse
Treatment,mRNA,GSE7247,"RNA, Messenger",D012333,True,False,expansion_in_gse
Treatment,NON,GSE18206,Not Specified,,False,True,unsupported
Treatment,ATP,GSE30903,Adenosine Triphosphate,D000255,False,True,unsupported
Treatment,nCR,GSE68871,Not Specified,,False,True,unsupported
Treatment,LDL,GSE183790,"Lipoproteins, LDL",D008077,False,True,unsupported
Treatment,HSP70,GSE71080,HSP70 Heat-Shock Proteins,D018840,True,False,expansion_tokens_in_gse
Treatment,HgCl2,GSE71127,Mercuric Chloride,D008627,True,False,expansion_tokens_in_gse
Treatment,REBIF,GSE26104,Interferon beta-1a,D000068556,False,False,unsupported
Treatment,TGFb3,GSE10315,Transforming Growth Factor beta3,D053782,False,False,unsupported
Treatment,PTH,GSE24068,Parathyroid Hormone,D010281,True,False,expansion_in_gse
Treatment,DEHP,GSE43653,Diethylhexyl Phthalate,D004051,True,False,expansion_in_gse
Treatment,VC,GSE62243,Not Specified,,False,False,unsupported
Treatment,cAMP,GSE39157,"Receptors, Cyclic AMP",D011953,False,True,unsupported
Treatment,cAMP,GSE403,"Receptors, Cyclic AMP",D011953,False,True,unsupported
Treatment,shCTR,GSE33613,Not Specified,,False,False,unsupported
Treatment,IL13,GSE23591,Interleukin-13,D018793,True,False,expansion_in_gse
Treatment,IL13,GSE106812,Interleukin-13,D018793,True,False,expansion_in_gse
Treatment,IL13,GSE19182,Interleukin-13,D018793,True,False,expansion_in_gse
Treatment,EphA2,GSE52246,"Receptor, EphA2",D036104,False,True,unsupported
Treatment,CNTF,GSE64194,Ciliary Neurotrophic Factor,D020934,True,False,expansion_in_gse
Treatment,OGTT,GSE56607,Glucose Tolerance Test,D005951,False,False,unsupported
Treatment,EDTA,GSE34160,Edetic Acid,D004492,True,False,expansion_in_gse
Treatment,LTD4,GSE43855,Leukotriene D4,D017998,True,False,expansion_in_gse
Treatment,IGF2,GSE20963,Insulin-Like Growth Factor II,D007335,False,True,unsupported
Treatment,TGFB3,GSE90638,Transforming Growth Factor beta3,D053782,False,False,unsupported
Treatment,LIF,GSE2663,LIF withdrawn,OOV-X-9A5CDBB042,True,False,expansion_tokens_in_gse
Treatment,DHEA,GSE3627,Dehydroepiandrosterone,D003687,True,False,expansion_in_gse
Treatment,TrkA,GSE18409,"Receptor, trkA",D020917,True,False,expansion_tokens_in_gse
Treatment,TrkB,GSE18409,"Receptor, trkB",D020813,True,False,expansion_tokens_in_gse
Treatment,NSAID,GSE12021,"Anti-Inflammatory Agents, Non-Steroidal",D000894,False,False,unsupported
Treatment,IL12,GSE12839,Interleukin-12,D018664,True,False,expansion_in_gse
Treatment,PS341,GSE9782,Bortezomib,D000069286,True,False,expansion_in_gse
Treatment,IL2,GSE22886,Interleukin-2,D007376,False,False,unsupported
Treatment,IL15,GSE22886,Interleukin-15,D019409,False,False,unsupported
